,0,1,2,3,4,5,6,7,8,9
112,"113. Sat,8/3 at HOU L (0-9)",Smith-RF,Seager-3B,Narvaez-C,Vogelbach-1B,Santana-DH,Crawford-SS,Nola-2B,Court-LF,Broxton-CF
113,"114. Sun,8/4 at HOU L (1-3)",Smith-CF,Narvaez-C,Santana-DH,Vogelbach-1B,Seager-3B,Beckham-LF,Crawford-SS,Nola-2B,Moore-RF
114,"115. Tue,8/6 vs SDP L (4-9)",Smith-RF,Crawford-SS,Santana-DH,Vogelbach-1B,Narvaez-C,Seager-3B,Nola-2B,Moore-LF,Broxton-CF
115,"116. Wed,8/7 vs SDP W (3-2)#",Smith-RF,Crawford-SS,Santana-DH,Vogelbach-1B,Murphy-C,Seager-3B,Nola-2B,Lopes-LF,Broxton-CF
116,"117. Fri,8/9 vs TBR L (3-5)#",Smith-CF,Crawford-SS,Santana-DH,Vogelbach-1B,Murphy-C,Seager-3B,Nola-2B,Lopes-LF,Court-RF
117,"118. Sat,8/10 vs TBR L (4-5)",Smith-RF,Crawford-SS,Narvaez-C,Vogelbach-DH,Seager-3B,Nola-1B,Gordon-2B,Lopes-LF,Broxton-CF
118,"119. Sun,8/11 vs TBR L (0-1)#",Smith-CF,Crawford-SS,Santana-DH,Seager-3B,Nola-1B,Murphy-C,Gordon-2B,Lopes-LF,Moore-RF
119,"120. Tue,8/13 at DET W (11-6)#",Smith-CF,Crawford-SS,Santana-DH,Vogelbach-1B,Nola-RF,Seager-3B,Murphy-C,Gordon-2B,Lopes-LF
120,"121. Wed,8/14 at DET L (2-3)",Smith-RF,Crawford-SS,Narvaez-C,Seager-3B,Santana-DH,Vogelbach-1B,Lopes-LF,Gordon-2B,Broxton-CF
121,"122. Thu,8/15 at DET W (7-2)",Smith-RF,Crawford-SS,Narvaez-C,Seager-3B,Nola-1B,Vogelbach-DH,Lopes-LF,Broxton-CF,Moore-2B
122,"123. Fri,8/16 at TOR L (3-7)",Smith-CF,Crawford-SS,Narvaez-C,Seager-3B,Nola-1B,Vogelbach-DH,Lopes-LF,Gordon-2B,Moore-RF
123,"124. Sat,8/17 at TOR W (4-3)",Lopes-LF,Crawford-SS,Narvaez-C,Seager-3B,Nola-1B,Vogelbach-DH,Gordon-2B,Broxton-CF,Moore-RF
124,"125. Sun,8/18 at TOR W (7-0)",Lopes-LF,Gordon-SS,Nola-2B,Seager-3B,Santana-DH,Vogelbach-1B,Murphy-C,Broxton-CF,Moore-RF
125,"126. Mon,8/19 at TBR W (9-3)#",Lopes-LF,Crawford-SS,Nola-1B,Seager-3B,Murphy-C,Vogelbach-DH,Smith-RF,Broxton-CF,Gordon-2B
126,"127. Tue,8/20 at TBR W (7-4)",Smith-RF,Crawford-SS,Nola-1B,Seager-3B,Murphy-C,Narvaez-DH,Lopes-LF,Gordon-2B,Broxton-CF
127,"128. Wed,8/21 at TBR L (6-7)",Smith-RF,Crawford-SS,Nola-1B,Seager-3B,Narvaez-C,Vogelbach-DH,Lopes-LF,Fraley-CF,Gordon-2B
128,"129. Fri,8/23 vs TOR W (7-4)",Smith-RF,Crawford-SS,Nola-1B,Seager-3B,Narvaez-C,Vogelbach-DH,Lopes-LF,Fraley-CF,Gordon-2B
129,"130. Sat,8/24 vs TOR L (5-7)",Smith-RF,Crawford-SS,Nola-1B,Seager-3B,Narvaez-C,Vogelbach-DH,Lopes-LF,Fraley-CF,Gordon-2B
130,"131. Sun,8/25 vs TOR W (3-1)",Smith-RF,Crawford-SS,Nola-1B,Seager-3B,Narvaez-DH,Murphy-C,Fraley-CF,Gordon-2B,Moore-LF
131,"132. Mon,8/26 vs NYY L (4-5)#",Lopes-LF,Crawford-SS,Nola-1B,Seager-3B,Murphy-DH,Narvaez-C,Fraley-CF,Moore-2B,Broxton-RF
132,"133. Tue,8/27 vs NYY L (0-7)",Smith-CF,Crawford-SS,Narvaez-DH,Seager-3B,Murphy-C,Vogelbach-1B,Lopes-LF,Gordon-2B,Moore-RF
133,"134. Wed,8/28 vs NYY L (3-7)#",Lopes-LF,Crawford-SS,Nola-1B,Seager-3B,Murphy-C,Vogelbach-DH,Moore-RF,Gordon-2B,Broxton-CF
134,"135. Thu,8/29 at TEX W (5-3)",Smith-RF,Crawford-SS,Nola-1B,Seager-3B,Narvaez-C,Vogelbach-DH,Fraley-CF,Moore-LF,Gordon-2B
135,"136. Fri,8/30 at TEX L (3-6)#",Smith-RF,Crawford-SS,Nola-1B,Seager-3B,Murphy-C,Vogelbach-DH,Lopes-LF,Fraley-CF,Gordon-2B
136,"137. Sat,8/31 at TEX L (2-3)#",Smith-RF,Lopes-LF,Nola-C,Seager-3B,Murphy-DH,Vogelbach-1B,Moore-SS,Gordon-2B,Broxton-CF
137,"138. Sun,9/1 at TEX W (11-3)#",Smith-RF,Lopes-LF,Seager-3B,Narvaez-DH,Murphy-C,Vogelbach-1B,Moore-SS,Gordon-2B,Bishop-CF
138,"139. Mon,9/2 at CHC L (1-5)",Smith-RF,Fraley-CF,Seager-3B,Murphy-C,Vogelbach-1B,Moore-SS,Gordon-2B,Bishop-LF,Sheffield-P
139,"140. Tue,9/3 at CHC L (1-6)#",Smith-RF,Moore-SS,Nola-1B,Seager-3B,Murphy-C,Court-LF,Gordon-2B,Bishop-CF,Hernandez-P
140,"141. Thu,9/5 at HOU L (9-11)#",Moore-SS,Gordon-2B,Nola-1B,Seager-3B,Murphy-C,Vogelbach-DH,Lopes-LF,Fraley-RF,Bishop-CF
141,"142. Fri,9/6 at HOU L (4-7)#",Moore-SS,Smith-RF,Nola-C,Seager-3B,Murphy-DH,Vogelbach-1B,Lopes-LF,Long-2B,Bishop-CF
142,"143. Sat,9/7 at HOU L (1-2)",Moore-SS,Smith-RF,Seager-3B,Narvaez-DH,Vogelbach-1B,Murphy-C,Long-LF,Fraley-CF,Gordon-2B
143,"144. Sun,9/8 at HOU L (1-21)",Gordon-SS,Long-2B,Nola-1B,Seager-3B,Narvaez-C,Vogelbach-DH,Lopes-LF,Bishop-CF,Broxton-RF
144,"145. Tue,9/10 vs CIN W (4-3)",Gordon-2B,Nola-1B,Seager-3B,Murphy-C,Vogelbach-DH,Lewis-RF,Lopes-LF,Smith-CF,Moore-SS
